49264	53420287	2	0
49265	53420307	45	14
49266	53420570	3	1
49267	53420599	1	0
49268	53420615	1	0
49269	53420631	1	0
49270	53420647	1	0
49271	53420663	1	0
49272	53420679	3	1
49273	53420711	22	0
49274	53420827	2	0
49275	53420847	2	0
49276	53420867	4	0
49277	53420895	4	0
49278	53420923	1	0
49279	53420939	2	0
49280	53420959	2	0
49281	53420979	1	0
49282	53420995	1	0
49283	53421011	1	0
49284	53421027	1	0
49285	53421043	2	0
49286	53421065	6	5
49287	53421122	1	0
49288	53421138	1	0
49289	53421154	1	0
49290	53421170	1	0
49291	53421186	1	0
49292	53421202	5	4
49293	53421251	1	0
49294	53421267	2	1
49295	53421291	1	0
49296	53421307	1	0
49297	53421323	1	0
49298	53421339	1	0
49299	53421355	6	4
49300	53421403	1	0
49301	53421416	1	0
49302	53421430	1	0
49303	53421444	1	0
49304	53421458	3	1
49305	53421488	1	0
49306	53421502	4	1
49307	53421540	3	2
49308	53421575	1	0
49309	53421590	7	2
49310	53421642	2	1
49311	53421665	11	5
49312	53421746	16	14
49313	53421873	16	7
49314	53421983	4	2
49315	53422020	25	14
49316	53422198	3	0
49317	53422224	21	7
49318	53422369	2	0
49319	53422390	1	0
49320	53422405	13	5
49321	53422496	10	5
49322	53422561	26	15
49323	53422740	3	2
49324	53422772	1	0
49325	53422787	1	0
49326	53422802	3	2
49327	53422835	403	10
49328	53425052	1	0
49329	53425067	3	1
49330	53425097	7	6
49331	53425156	3530	0
49332	53441498	3608	17
49333	53458234	3534	4
49334	53474603	3554	20
49335	53490997	3414	15
49336	53506842	3379	2
49337	53522516	3404	10
49338	53538337	3377	0
49339	53553995	3378	1
49340	53569636	3381	5
49341	53585383	3366	1
49342	53601048	3383	3
49343	53616816	409	3
49344	53619024	409	3
49345	53621242	392	3
49346	53623401	399	9
49347	53625600	404	6
49348	53627819	392	3
49349	53629968	398	6
49350	53632147	396	7
49351	53634318	389	0
49352	53636442	392	3
49353	53638590	393	4
49354	53640743	389	0
49355	53642858	396	4
49356	53645019	392	3
49357	53647158	407	10
49358	53649398	392	3
49359	53651537	392	3
49360	53653673	401	9
49361	53655866	393	4
49362	53658012	398	8
49363	53660195	394	3
49364	53662354	392	1
49365	53664495	389	0
49366	53666620	404	6
49367	53668843	401	6
49368	53671045	402	8
49369	53673261	394	5
49370	53675427	392	3
49371	53677577	392	3
49372	53679727	392	3
49373	53681886	395	3
49374	53684057	393	4
49375	53686223	401	6
49376	53688438	398	6
49377	53690623	389	0
49378	53692747	398	6
49379	53694925	392	3
49380	53697073	397	5
49381	53699252	392	3
49382	53701410	395	5
49383	53703593	392	3
49384	53705751	391	1
49385	53707901	392	3
49386	53710060	784	3
49387	53714174	398	6
49388	53716370	396	6
49389	53718555	393	4
49390	53720724	379	1
49391	53722792	381	3
49392	53724875	392	3
49393	53727035	395	6
49394	53729207	389	0
49395	53731332	389	0
49396	53733457	5345	0
49397	53754851	5345	0
49398	53776245	5346	1
49399	53797650	1	0
49400	53797668	1	0
49401	53797686	1	0
49402	53797704	6	0
49403	53797740	2	1
49404	53797766	4	0
49405	53797796	2	0
49406	53797817	9	4
49407	53797886	60	0
49408	53798178	4	0
49409	53798209	63	0
49410	53798514	5	0
49411	53798550	1	0
49412	53798565	10	6
49413	53798646	1	0
49414	53798661	8	7
49415	53798735	35	14
49416	53798954	1	0
49417	53798970	5	0
49418	53799005	1	0
49419	53799021	6	3
49420	53799082	12	7
49421	53799186	1	0
49422	53799202	2	0
49423	53799222	12	3
49424	53799299	1	0
49425	53799315	26	8
49426	53799495	3	2
49427	53799529	11	10
49428	53799608	3	2
49429	53799637	1	0
49430	53799651	7	3
49431	53799704	2	0
49432	53799723	1	0
49433	53799737	3	1
49434	53799766	3	2
49435	53799799	6	3
49436	53799849	1	0
49437	53799864	2	1
49438	53799887	3	1
49439	53799915	6	3
49440	53799968	2	1
49441	53799992	7	4
49442	53800053	2	1
49443	53800079	1	0
49444	53800094	29	7
49445	53800288	7	6
49446	53800346	3	2
49447	53800378	2	1
49448	53800400	2	1
49449	53800422	10	5
49450	53800495	2	1
49451	53800517	3	2
49452	53800550	5	4
49453	53800597	1	0
49454	53800611	11	0
49455	53800673	1	0
49456	53800687	1	0
49457	53800701	1	0
49458	53800715	1	0
49459	53800729	24	13
49460	53800888	4	0
49461	53800917	3	2
49462	53800950	1	0
49463	53800965	4	1
49464	53800998	7	3
49465	53801056	2	1
49466	53801079	3	2
49467	53801107	2	1
49468	53801130	1	0
49469	53801145	1	0
49470	53801160	16	2
49471	53801250	63	11
49472	53801601	1	0
49473	53801616	3	1
49474	53801644	8	0
49475	53801691	1	0
49476	53801705	10	4
49477	53801779	1	0
49478	53801794	1	0
49479	53801809	4	0
49480	53801839	1	0
49481	53801854	23	9
49482	53802011	4	1
49483	53802046	5	1
49484	53802088	9	4
49485	53802157	1	0
49486	53802173	1	0
49487	53802189	1	0
49488	53802203	1	0
49489	53802217	1	0
49490	53802231	12	9
49491	53802326	4	0
49492	53802356	2	0
49493	53802377	4	2
49494	53802414	8	3
49495	53802476	1	0
49496	53802491	1	0
49497	53802506	2	1
49498	53802528	5	2
49499	53802577	5	3
49500	53802625	1	0
49501	53802640	1	0
49502	53802655	3	2
49503	53802688	46	18
49504	53802941	1	0
49505	53802955	9	0
49506	53803010	1	0
49507	53803024	1	0
49508	53803038	1	0
49509	53803052	1	0
49510	53803066	1	0
49511	53803081	2	0
49512	53803100	6	5
49513	53803152	6	5
49514	53803204	3	2
49515	53803235	4	3
49516	53803275	3	2
49517	53803306	3	2
49518	53803337	3	2
49519	53803368	4	3
49520	53803405	9	6
49521	53803478	3	2
49522	53803509	9	2
49523	53803572	6	3
49524	53803619	2	0
49525	53803639	2	0
49526	53803659	2	0
49527	53803679	1	0
49528	53803694	4	3
49529	53803731	4	3
49530	53803768	2	0
49531	53803789	11	7
49532	53803888	1	0
49533	53803903	27	13
49534	53804086	15	11
49535	53804207	26	10
49536	53804376	7	5
49537	53804440	13	4
49538	53804540	55	12
49539	53804878	1	0
49540	53804894	2	0
49541	53804914	8	1
49542	53804961	1	0
49543	53804975	8	3
49544	53805023	4	3
49545	53805055	525	2
49546	53807259	190	0
49547	53808031	28	1
49548	53808188	7	4
49549	53808245	5	4
49550	53808291	9	8
49551	53808360	8	4
49552	53808429	7	6
49553	53808491	7	4
49554	53808550	2	1
49555	53808571	3	2
49556	53808602	3	2
49557	53808633	2	1
49558	53808654	2	1
49559	53808675	2	1
49560	53808696	2	1
49561	53808717	3	2
49562	53808747	3	2
49563	53808778	10	5
49564	53808854	2	1
49565	53808875	2	1
49566	53808896	3	2
49567	53808927	8	6
49568	53808996	6	3
49569	53809046	3	2
49570	53809076	6	5
49571	53809127	7	6
49572	53809186	2	1
49573	53809207	2	1
49574	53809228	5	4
49575	53809277	2	1
49576	53809298	129	3
49577	53809862	2	1
49578	53809883	3	2
49579	53809914	5	4
49580	53809962	7	6
49581	53810026	2	1
49582	53810047	2	1
49583	53810068	2	1
49584	53810091	3	2
49585	53810122	2	1
49586	53810145	2	1
49587	53810168	3	2
49588	53810199	3	2
49589	53810230	3	2
49590	53810261	6	2
49591	53810304	3	2
49592	53810335	1	0
49593	53810351	1	0
49594	53810367	1	0
49595	53810383	1	0
49596	53810399	6	3
49597	53810454	1	0
49598	53810470	1	0
49599	53810486	1	0
49600	53810502	15	2
49601	53810594	2	0
49602	53810615	2	0
49603	53810635	2	0
49604	53810656	1	0
49605	53810672	3	2
49606	53810704	1	0
49607	53810720	3	2
49608	53810752	3	2
49609	53810784	4	3
49610	53810824	5	3
49611	53810873	3	2
49612	53810905	3	2
49613	53810937	2	1
49614	53810960	2	1
49615	53810983	1	0
49616	53810999	6	2
49617	53811053	3	2
49618	53811085	1	0
49619	53811101	3	2
49620	53811133	3	2
49621	53811165	12	2
49622	53811242	7	3
49623	53811297	6	2
49624	53811344	6	2
49625	53811391	6	2
49626	53811438	3	2
49627	53811470	3	2
49628	53811502	3	2
49629	53811534	1	0
49630	53811550	2	1
49631	53811575	1	0
49632	53811591	2	0
49633	53811609	1	0
49634	53811622	1	0
49635	53811635	1	0
49636	53811649	1	0
49637	53811663	7	5
49638	53811717	5	4
49639	53811765	1	0
49640	53811779	1	0
49641	53811793	1	0
49642	53811807	1	0
49643	53811821	1	0
49644	53811835	1	0
49645	53811849	1	0
49646	53811863	1	0
49647	53811877	1	0
49648	53811891	1	0
49649	53811905	1	0
49650	53811919	1	0
49651	53811933	1	0
49652	53811947	6	3
49653	53811996	3	2
49654	53812029	1	0
49655	53812043	1	0
49656	53812057	1	0
49657	53812071	1	0
49658	53812085	1	0
49659	53812099	1	0
49660	53812113	1	0
49661	53812127	1	0
49662	53812141	4	2
49663	53812180	24	22
49664	53812355	3	1
49665	53812384	1	0
49666	53812399	3	2
49667	53812433	1	0
49668	53812448	4	3
49669	53812492	1	0
49670	53812507	1	0
49671	53812522	2	1
49672	53812547	2	1
49673	53812570	4	3
49674	53812608	2	1
49675	53812631	17	7
49676	53812753	1	0
49677	53812768	2	1
49678	53812792	2	1
49679	53812818	1	0
49680	53812833	2	1
49681	53812856	100	11
49682	53813447	5	1
49683	53813487	1	0
49684	53813502	5	2
49685	53813548	2	1
49686	53813572	1	0
49687	53813587	1	0
49688	53813602	9	4
49689	53813672	2	0
49690	53813691	1	0
49691	53813706	4	0
49692	53813737	7	6
49693	53813801	1	0
49694	53813816	3	1
49695	53813845	1	0
49696	53813860	3	2
49697	53813890	1	0
49698	53813905	1	0
49699	53813920	6	5
49700	53813975	2	1
49701	53814000	3	1
49702	53814035	15	0
49703	53814110	2	0
49704	53814128	6	1
49705	53814169	7	3
49706	53814224	1	0
49707	53814238	4	3
49708	53814275	4	3
49709	53814314	4	3
49710	53814353	8	5
49711	53814416	5	2
49712	53814459	1	0
49713	53814474	2	1
49714	53814498	1	0
49715	53814513	1	0
49716	53814528	1	0
49717	53814543	1	0
49718	53814558	1	0
49719	53814573	1	0
49720	53814588	1	0
49721	53814603	1	0
49722	53814618	1	0
49723	53814633	1	0
49724	53814648	1	0
49725	53814663	1	0
49726	53814678	1	0
49727	53814693	2	0
49728	53814714	9	8
49729	53814786	5	4
49730	53814834	1	0
49731	53814849	7	4
49732	53814908	2	0
49733	53814929	1	0
49734	53814944	4	0
49735	53814973	1	0
49736	53814988	7	3
49737	53815037	4	1
49738	53815071	6	5
49739	53815128	19	10
49740	53815271	1	0
49741	53815286	1	0
49742	53815301	1	0
49743	53815316	1	0
49744	53815331	5	2
49745	53815380	3	2
49746	53815412	1	0
49747	53815427	10	2
49748	53815505	1	0
49749	53815520	1	0
49750	53815535	1	0
49751	53815550	16	9
49752	53815668	5	4
49753	53815714	23	4
49754	53815846	11	4
49755	53815919	6	5
49756	53815971	2	1
49757	53815995	10	0
49758	53816054	3	0
49759	53816080	4	1
49760	53816115	1	0
49761	53816130	1	0
49762	53816145	2	1
49763	53816169	1	0
49764	53816185	2	0
49765	53816206	1	0
49766	53816222	3	0
49767	53816248	5	2
49768	53816294	2	1
49769	53816320	2	0
49770	53816341	1	0
49771	53816357	26	4
49772	53816504	5	4
49773	53816549	5	4
49774	53816594	5	4
49775	53816639	11	5
49776	53816719	5	4
49777	53816764	5	4
49778	53816809	3	2
49779	53816835	3	2
49780	53816861	10	9
49781	53816935	6	3
49782	53816977	88	4
49783	53817419	3	2
49784	53817445	3	2
49785	53817471	3	2
49786	53817497	4	3
49787	53817531	5	4
49788	53817570	3	2
49789	53817596	4	3
49790	53817631	5	4
49791	53817675	3	2
49792	53817701	5	3
49793	53817745	6	5
49794	53817799	10	7
49795	53817880	7	2
49796	53817927	1	0
49797	53817942	2	1
49798	53817967	1	0
49799	53817982	3	2
49800	53818011	4	3
49801	53818048	6	4
49802	53818091	7	6
49803	53818142	9	2
49804	53818207	26	5
49805	53818359	120	2
49806	53818973	3	2
49807	53819002	3	2
49808	53819033	13	5
49809	53819121	6	2
49810	53819167	4	3
49811	53819205	4	3
49812	53819243	3	2
49813	53819274	6	2
49814	53819317	3	2
49815	53819348	3	2
49816	53819379	4	3
49817	53819419	10	8
49818	53819503	6	5
49819	53819558	1	0
49820	53819572	1	0
49821	53819586	7	1
49822	53819634	28	4
49823	53819800	1	0
49824	53819814	5	4
49825	53819852	1	0
49826	53819866	1	0
49827	53819880	1	0
49828	53819894	1	0
49829	53819909	3	2
49830	53819942	5	4
49831	53819993	1	0
49832	53820008	1	0
49833	53820023	1	0
49834	53820038	1	0
49835	53820053	8	5
49836	53820123	3	2
49837	53820156	4	2
49838	53820193	2	1
49839	53820217	1	0
49840	53820232	3	1
49841	53820261	1	0
49842	53820276	10	4
49843	53820348	2	1
49844	53820374	3	2
49845	53820403	3	2
49846	53820432	6	2
49847	53820473	5	4
49848	53820516	10	4
49849	53820579	3	2
49850	53820608	6	2
49851	53820649	3	2
49852	53820678	6	2
49853	53820719	122	4
49854	53821269	128	4
49855	53821841	5	4
49856	53821884	5	2
49857	53821922	9	1
49858	53821979	2	1
49859	53821998	6	5
49860	53822045	10	3
49861	53822106	5	3
49862	53822147	2	1
49863	53822168	79	12
49864	53822591	12	11
49865	53822671	1	0
49866	53822686	6	5
49867	53822745	13	12
49868	53822844	11	10
49869	53822926	11	10
49870	53823008	11	10
49871	53823090	43	29
49872	53823403	12	11
49873	53823495	11	10
49874	53823578	12	11
49875	53823675	11	10
49876	53823768	13	12
49877	53823878	16	15
49878	53824006	10	1
49879	53824070	2	1
49880	53824093	1	0
49881	53824108	1	0
49882	53824123	1	0
49883	53824138	1	0
49884	53824153	1	0
49885	53824168	14	2
49886	53824251	5	2
49887	53824293	3	2
49888	53824321	2	1
49889	53824343	2	1
49890	53824365	2	1
49891	53824387	4	3
49892	53824421	2	1
49893	53824443	2	1
49894	53824465	4	1
49895	53824499	4	1
49896	53824533	6	5
49897	53824591	2	1
49898	53824615	11	9
49899	53824710	2	1
49900	53824734	2	1
49901	53824758	5	4
49902	53824807	21	13
49903	53824965	13	5
49904	53825063	3	2
49905	53825096	18	10
49906	53825237	23	5
49907	53825394	4	1
49908	53825430	4	1
49909	53825466	8	7
49910	53825537	8	5
49911	53825602	8	7
49912	53825674	2	1
49913	53825698	2	1
49914	53825722	4	2
49915	53825762	5	4
49916	53825817	2	1
49917	53825843	3	2
49918	53825877	28	22
49919	53826080	3	2
49920	53826114	4	3
49921	53826155	6	5
49922	53826212	9	6
49923	53826288	2	1
49924	53826314	4	1
49925	53826348	4	1
49926	53826384	11	3
49927	53826465	11	7
49928	53826556	2	1
49929	53826582	7	4
49930	53826647	2	1
49931	53826673	2	1
49932	53826699	2	1
49933	53826725	2	1
49934	53826751	7	6
49935	53826799	13	9
49936	53826887	16	15
49937	53826999	8	7
49938	53827052	17	2
49939	53827148	1	0
49940	53827163	3	1
49941	53827196	1	0
49942	53827211	18	8
49943	53827335	6	1
49944	53827376	11	8
49945	53827465	9	5
49946	53827538	19	11
49947	53827681	2	0
49948	53827700	2	1
49949	53827724	1	0
49950	53827739	18	9
49951	53827864	16	11
49952	53827988	8	5
49953	53828055	12	7
49954	53828144	3	2
49955	53828176	1	0
49956	53828191	2	1
49957	53828216	6	5
49958	53828272	1	0
49959	53828287	1	0
49960	53828302	1	0
49961	53828317	5	4
49962	53828364	2	1
49963	53828388	4	1
49964	53828422	7	6
49965	53828481	12	5
49966	53828569	2	1
49967	53828594	1	0
49968	53828610	6	1
49969	53828652	1	0
49970	53828668	1	0
49971	53828682	1	0
49972	53828696	1	0
49973	53828710	5	4
49974	53828759	4	2
49975	53828796	12	5
49976	53828887	2	1
49977	53828910	5	3
49978	53828953	5	3
49979	53828996	10	6
49980	53829072	5	3
49981	53829116	1	0
49982	53829131	1	0
49983	53829146	8	6
49984	53829216	10	5
49985	53829293	24	8
49986	53829481	1	0
49987	53829496	18	12
49988	53829627	1	0
49989	53829642	4	3
49990	53829683	12	7
49991	53829773	8	5
49992	53829837	5	4
49993	53829886	2	1
49994	53829909	1	0
49995	53829924	1	0
49996	53829939	1	0
49997	53829954	3	2
49998	53829987	16	10
49999	53830113	13	1
50000	53830191	76	5
50001	53830529	1	0
50002	53830544	1	0
50003	53830559	1	0
50004	53830574	2	0
50005	53830593	3	2
50006	53830628	1	0
50007	53830643	10	9
50008	53830730	1	0
50009	53830745	13	3
50010	53830820	2	1
50011	53830841	2	1
50012	53830862	2	1
50013	53830883	2	1
50014	53830904	3	1
50015	53830932	1	0
50016	53830947	1	0
50017	53830962	1	0
50018	53830977	1	0
50019	53830992	62	25
50020	53831369	4	2
50021	53831405	5	2
50022	53831445	10	4
50023	53831522	5	2
50024	53831565	3	1
50025	53831594	3	2
50026	53831625	34	0
50027	53831804	32	0
50028	53831974	1	0
50029	53831989	1	0
50030	53832004	1	0
50031	53832019	1	0
50032	53832034	1	0
50033	53832049	1	0
50034	53832064	1	0
50035	53832079	1	0
50036	53832094	1	0
50037	53832109	1	0
50038	53832124	1	0
50039	53832139	1	0
50040	53832154	1	0
50041	53832169	1	0
50042	53832184	1	0
50043	53832199	1	0
50044	53832214	1	0
50045	53832229	1	0
50046	53832244	1	0
50047	53832259	1	0
50048	53832274	1	0
50049	53832289	1	0
50050	53832304	1	0
50051	53832319	1	0
50052	53832334	1	0
50053	53832349	1	0
50054	53832364	1	0
50055	53832379	1	0
50056	53832394	1	0
50057	53832409	1	0
50058	53832424	1	0
50059	53832439	1	0
50060	53832454	1	0
50061	53832469	2	1
50062	53832493	69	0
50063	53832805	4	2
50064	53832845	13	0
50065	53832924	1	0
50066	53832939	10	0
50067	53833002	2	0
50068	53833021	4	0
50069	53833050	2	0
50070	53833070	10	0
50071	53833132	10	0
50072	53833194	1	0
50073	53833209	1	0
50074	53833224	2	0
50075	53833245	3	2
50076	53833274	2	1
50077	53833298	1	0
50078	53833313	1	0
50079	53833328	1	0
50080	53833343	12	4
50081	53833427	7	5
50082	53833488	4	3
50083	53833529	2	1
50084	53833552	1	0
50085	53833567	13	10
50086	53833678	2	0
50087	53833698	1	0
50088	53833714	1	0
50089	53833730	1	0
50090	53833746	4	3
50091	53833783	4	3
50092	53833820	4	3
50093	53833857	4	3
50094	53833894	2	1
50095	53833915	12	7
50096	53834007	3	1
50097	53834036	4	2
50098	53834076	5	3
50099	53834122	26	3
50100	53834268	1	0
50101	53834283	1	0
50102	53834298	1	0
50103	53834313	6	3
50104	53834362	2	0
50105	53834382	14	3
50106	53834468	52	3
50107	53834810	4	3
50108	53834849	1	0
50109	53834864	1	0
50110	53834879	1	0
50111	53834894	1	0
50112	53834909	1	0
50113	53834924	1	0
50114	53834939	1	0
50115	53834954	1	0
50116	53834969	1	0
50117	53834984	5	1
50118	53835022	18	11
50119	53835155	1	0
50120	53835170	2	1
50121	53835195	1	0
50122	53835210	5	4
50123	53835254	6	5
50124	53835311	27	15
50125	53835498	1	0
50126	53835514	2	0
50127	53835534	4	3
50128	53835569	3	2
50129	53835601	5	4
50130	53835652	1	0
50131	53835667	15	7
50132	53835779	1	0
50133	53835794	1	0
50134	53835809	6	4
50135	53835865	1	0
50136	53835880	2	1
50137	53835903	11	7
50138	53835986	2	0
50139	53836006	6	5
50140	53836064	17	10
50141	53836202	4	3
50142	53836242	86	6
50143	53836813	3	2
50144	53836843	2	1
50145	53836867	1	0
50146	53836882	1	0
50147	53836897	33	12
50148	53837099	1	0
50149	53837114	1	0
50150	53837129	7	4
50151	53837185	2	1
50152	53837209	2	1
50153	53837229	20	13
50154	53837377	1	0
50155	53837391	3	2
50156	53837423	4	3
50157	53837461	1	0
50158	53837475	3	1
50159	53837506	5	0
50160	53837540	22	10
50161	53837682	2	1
50162	53837704	7	6
50163	53837768	4	3
50164	53837807	6	5
50165	53837856	27	21
50166	53838042	1	0
50167	53838056	2	1
50168	53838079	7	2
50169	53838134	6	4
50170	53838186	3	2
50171	53838215	10	5
50172	53838289	4	3
50173	53838328	1	0
50174	53838343	4	3
50175	53838375	8	3
50176	53838423	4	3
50177	53838455	19	8
50178	53838585	3	2
50179	53838614	6	2
50180	53838655	1	0
50181	53838670	1	0
50182	53838685	1	0
50183	53838700	14	12
50184	53838821	3	2
50185	53838853	21	16
50186	53839014	4	3
50187	53839054	1	0
50188	53839070	10	6
50189	53839153	7	5
50190	53839216	1	0
50191	53839232	1	0
50192	53839248	1	0
50193	53839264	5	4
50194	53839300	14	7
50195	53839391	7	6
50196	53839444	5	4
50197	53839480	11	5
50198	53839555	10	4
50199	53839621	9	8
50200	53839692	33	6
50201	53839883	5	4
50202	53839924	1	0
50203	53839939	21	8
50204	53840087	5	4
50205	53840128	5	4
50206	53840169	5	4
50207	53840210	5	4
50208	53840251	5	4
50209	53840292	5	4
50210	53840333	5	4
50211	53840374	5	4
50212	53840415	5	4
50213	53840456	7	4
50214	53840509	5	4
50215	53840550	8	7
50216	53840613	9	7
50217	53840686	5	4
50218	53840727	72	4
50219	53841105	5	4
50220	53841146	5	4
50221	53841187	5	4
50222	53841228	5	4
50223	53841269	35	4
50224	53841457	5	3
50225	53841497	4	2
50226	53841536	3	0
50227	53841562	3189	30
50228	53856494	5	2
50229	53856540	1	0
50230	53856555	1	0
50231	53856570	1	0
50232	53856585	5	1
50233	53856625	3	1
50234	53856653	9	6
50235	53856724	12	4
50236	53856812	1	0
50237	53856827	3	2
50238	53856859	5	3
50239	53856902	2	1
50240	53856926	10	8
50241	53857003	1	0
50242	53857018	2	1
50243	53857042	2	1
50244	53857067	1	0
50245	53857082	1	0
50246	53857097	1	0
50247	53857112	1	0
50248	53857127	3	1
50249	53857155	1	0
50250	53857170	7	6
50251	53857233	1	0
50252	53857248	1	0
50253	53857263	13	0
50254	53857338	2	0
50255	53857359	1	0
50256	53857374	1	0
50257	53857389	1	0
50258	53857404	1	0
50259	53857419	1	0
50260	53857434	1	0
50261	53857449	3	1
50262	53857477	5	2
50263	53857517	1	0
50264	53857532	1	0
50265	53857547	1	0
50266	53857562	1	0
50267	53857577	2	1
50268	53857602	4	2
50269	53857645	7	3
50270	53857694	1	0
50271	53857710	1	0
50272	53857725	10	8
50273	53857811	10	5
50274	53857888	19	8
50275	53858024	20	4
50276	53858162	1	0
50277	53858177	5	4
50278	53858226	22	11
50279	53858393	6	2
50280	53858437	3	2
50281	53858469	3	2
50282	53858501	3	2
50283	53858533	4	3
50284	53858573	5	3
50285	53858620	1	0
50286	53858635	2	1
50287	53858661	12	1
50288	53858736	6	3
50289	53858785	4	2
50290	53858824	1	0
50291	53858839	12	8
50292	53858941	1	0
50293	53858956	2	0
50294	53858976	1	0
50295	53858991	1	0
50296	53859006	2	0
50297	53859027	22	1
50298	53859149	2	0
50299	53859170	2	0
50300	53859191	1	0
50301	53859206	21	0
50302	53859321	2	0
50303	53859341	1	0
50304	53859356	1	0
50305	53859371	1	0
50306	53859386	1	0
50307	53859401	14	0
50308	53859482	1	0
50309	53859497	1	0
50310	53859512	12	0
50311	53859583	17	0
50312	53859678	1	0
50313	53859693	5	0
50314	53859729	1	0
50315	53859745	1	0
50316	53859761	1	0
50317	53859777	1	0
50318	53859793	1	0
50319	53859809	8	0
50320	53859860	1	0
50321	53859876	5	4
50322	53859926	21	8
50323	53860066	2	0
50324	53860087	4	3
50325	53860129	3	2
50326	53860163	1	0
50327	53860178	7	3
50328	53860234	2	1
50329	53860258	1	0
50330	53860274	1	0
50331	53860290	1	0
50332	53860304	12	11
50333	53860398	26	8
50334	53860589	2	1
50335	53860612	13	6
50336	53860705	9	7
50337	53860780	7	6
50338	53860842	60	14
50339	53861162	3	1
50340	53861191	2	1
50341	53861215	4	3
50342	53861254	3	2
50343	53861284	184	22
50344	53862205	31	0
50345	53862365	216	0
50346	53863352	1	0
50347	53863367	11	6
50348	53863453	1	0
50349	53863469	21	12
50350	53863624	2	0
50351	53863647	2	0
50352	53863669	70	0
50353	53863986	11	9
50354	53864075	14	10
50355	53864184	1	0
50356	53864200	3	2
50357	53864233	6	0
50358	53864273	32	9
50359	53864476	2	1
50360	53864502	1	0
50361	53864518	1	0
50362	53864534	1	0
50363	53864550	1	0
50364	53864566	1	0
50365	53864582	1	0
50366	53864598	1	0
50367	53864614	26	1
50368	53864774	6	4
50369	53864834	3	1
50370	53864868	1	0
50371	53864884	8	2
50372	53864958	2	1
50373	53864984	6	0
50374	53865024	6	5
50375	53865079	1	0
50376	53865094	60	48
50377	53865502	1	0
50378	53865517	4	2
50379	53865554	8	6
50380	53865618	2	1
50381	53865643	1	0
50382	53865658	12	7
50383	53865751	38	6
50384	53865952	4	0
50385	53865983	17	7
50386	53866099	1	0
50387	53866114	1	0
50388	53866129	3	1
50389	53866156	63	5
50390	53866518	48	22
50391	53866810	3	1
50392	53866843	1	0
50393	53866858	13	6
50394	53866951	2	1
50395	53866976	20	4
50396	53867093	8	7
50397	53867149	3	1
50398	53867178	1	0
50399	53867193	1	0
50400	53867208	1	0
50401	53867223	42	1
50402	53867446	4	2
50403	53867480	1	0
50404	53867495	1	0
50405	53867510	3	1
50406	53867539	12	3
50407	53867620	19	2
50408	53867728	11	5
50409	53867808	6	2
50410	53867857	4	3
50411	53867895	1	0
50412	53867910	1	0
50413	53867925	65	16
50414	53868302	2	1
50415	53868325	4	2
50416	53868362	9	4
50417	53868431	24	19
50418	53868611	1	0
50419	53868626	1	0
50420	53868641	2	1
50421	53868665	2	1
50422	53868689	1	0
50423	53868704	13	11
50424	53868815	1	0
50425	53868830	1	0
50426	53868845	48	43
50427	53869155	2	1
50428	53869178	1	0
50429	53869193	1	0
50430	53869208	1	0
50431	53869223	2	0
50432	53869242	1	0
50433	53869257	6	5
50434	53869315	18	9
50435	53869449	1	0
50436	53869464	1	0
50437	53869479	1	0
50438	53869494	1	0
50439	53869509	8	3
50440	53869567	4	2
50441	53869605	3	2
50442	53869637	11	6
50443	53869718	2	1
50444	53869743	1	0
50445	53869758	6	1
50446	53869802	1	0
50447	53869817	1	0
50448	53869832	1	0
50449	53869847	1	0
50450	53869862	1	0
50451	53869877	1	0
50452	53869892	1	0
50453	53869907	1	0
50454	53869922	4	2
50455	53869960	1	0
50456	53869975	1	0
50457	53869990	55	22
50458	53870323	1	0
50459	53870338	1	0
50460	53870353	1	0
50461	53870368	1	0
50462	53870383	1	0
50463	53870398	1	0
50464	53870413	1	0
50465	53870428	1	0
50466	53870443	1	0
50467	53870458	1	0
50468	53870473	1	0
50469	53870488	2	0
50470	53870507	1	0
50471	53870522	1	0
50472	53870538	1	0
50473	53870554	1	0
50474	53870570	1	0
50475	53870586	1	0
50476	53870602	8	4
50477	53870663	1	0
50478	53870679	3	1
50479	53870709	14	10
50480	53870823	4	3
50481	53870860	3	1
50482	53870889	1	0
50483	53870905	1	0
50484	53870921	1	0
50485	53870937	1	0
50486	53870953	1	0
50487	53870969	1	0
50488	53870985	1	0
50489	53871001	1	0
50490	53871017	1	0
50491	53871033	1	0
50492	53871049	1	0
50493	53871065	29	5
50494	53871238	1	0
50495	53871254	5	2
50496	53871291	1	0
50497	53871307	1	0
50498	53871323	1	0
50499	53871339	1	0
50500	53871355	33	4
50501	53871555	1	0
50502	53871569	1	0
50503	53871583	7	6
50504	53871649	2	1
50505	53871672	1	0
50506	53871687	3	0
50507	53871710	24	5
50508	53871846	5	3
50509	53871891	1	0
50510	53871906	16	9
50511	53872026	1	0
50512	53872041	15	6
50513	53872143	1	0
50514	53872158	7	6
50515	53872217	5	4
50516	53872265	12	1
50517	53872336	5	2
50518	53872377	6	5
50519	53872432	1	0
50520	53872447	15	9
50521	53872553	10	7
50522	53872630	25	11
50523	53872792	22	2
50524	53872917	1	0
50525	53872932	1	0
50526	53872947	2	0
50527	53872967	2	0
50528	53872988	10	5
50529	53873058	24	2
50530	53873191	1	0
50531	53873206	1	0
50532	53873221	1	0
50533	53873236	10	7
50534	53873316	1	0
